(1000,) (1000, 1000, 1) (1000, 1000, 2)
use normalized raw measures
Preprocessing data : computing close_node_pairs
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:15<00:00, 64.29it/s] 
maximum number of close node pairs is  10000
Casting to tensor
x train:torch.Size([900, 1000, 8]), y train:torch.Size([900, 1000, 1]), x test:torch.Size([100, 1000, 8]), y test:torch.Size([100, 1000, 1])
length of each dim:  tensor([6.5573987960815430, 6.1420288085937500])
kmax = 8, kmax_local = 8
L =  10  L_local =  0.5
In PCNO_train, ndims =  2
Epoch :  0  Time:  2.038  Rel. Train L2 Loss :  0.501610335111618  Rel. Test L2 Loss :  0.3556045627593994  Test L2 Loss :  0.508461880683899  inv_L_scale:  [1.0, 1.0]
Epoch :  1  Time:  1.633  Rel. Train L2 Loss :  0.3002351588010788  Rel. Test L2 Loss :  0.2458017373085022  Test L2 Loss :  0.3524529802799225  inv_L_scale:  [1.0, 1.0]
Epoch :  2  Time:  1.661  Rel. Train L2 Loss :  0.22371232589085896  Rel. Test L2 Loss :  0.20745055198669435  Test L2 Loss :  0.2949017262458801  inv_L_scale:  [1.0, 1.0]
Epoch :  3  Time:  1.615  Rel. Train L2 Loss :  0.19610197729534573  Rel. Test L2 Loss :  0.1825382876396179  Test L2 Loss :  0.26291118264198304  inv_L_scale:  [1.0, 1.0]
Epoch :  4  Time:  1.613  Rel. Train L2 Loss :  0.18121912313832178  Rel. Test L2 Loss :  0.17903984785079957  Test L2 Loss :  0.258116802573204  inv_L_scale:  [1.0, 1.0]
Epoch :  5  Time:  1.609  Rel. Train L2 Loss :  0.17595294061634276  Rel. Test L2 Loss :  0.17622942328453065  Test L2 Loss :  0.2511903655529022  inv_L_scale:  [1.0, 1.0]
Epoch :  6  Time:  1.604  Rel. Train L2 Loss :  0.16978827608956232  Rel. Test L2 Loss :  0.15824033677577973  Test L2 Loss :  0.22846349954605102  inv_L_scale:  [1.0, 1.0]
Epoch :  7  Time:  1.654  Rel. Train L2 Loss :  0.164535175230768  Rel. Test L2 Loss :  0.16191656708717347  Test L2 Loss :  0.234001145362854  inv_L_scale:  [1.0, 1.0]
Epoch :  8  Time:  1.608  Rel. Train L2 Loss :  0.16450131409698063  Rel. Test L2 Loss :  0.16327498435974122  Test L2 Loss :  0.23545110285282134  inv_L_scale:  [1.0, 1.0]
Epoch :  9  Time:  1.633  Rel. Train L2 Loss :  0.16142011423905692  Rel. Test L2 Loss :  0.15919246196746825  Test L2 Loss :  0.22930495262145997  inv_L_scale:  [1.0, 1.0]
Epoch :  10  Time:  1.613  Rel. Train L2 Loss :  0.15871883657243516  Rel. Test L2 Loss :  0.15493752896785737  Test L2 Loss :  0.2233851110935211  inv_L_scale:  [1.0, 1.0]
Epoch :  11  Time:  1.626  Rel. Train L2 Loss :  0.15503205186790892  Rel. Test L2 Loss :  0.14942184686660767  Test L2 Loss :  0.2164839458465576  inv_L_scale:  [1.0, 1.0]
Epoch :  12  Time:  1.623  Rel. Train L2 Loss :  0.15464419570234086  Rel. Test L2 Loss :  0.1496589559316635  Test L2 Loss :  0.2162072902917862  inv_L_scale:  [1.0, 1.0]
Epoch :  13  Time:  1.61  Rel. Train L2 Loss :  0.1533625524573856  Rel. Test L2 Loss :  0.14829654037952422  Test L2 Loss :  0.2138323414325714  inv_L_scale:  [1.0, 1.0]
Epoch :  14  Time:  1.64  Rel. Train L2 Loss :  0.1534420712126626  Rel. Test L2 Loss :  0.15494839549064637  Test L2 Loss :  0.22263018608093263  inv_L_scale:  [1.0, 1.0]
Epoch :  15  Time:  1.669  Rel. Train L2 Loss :  0.15230577223830752  Rel. Test L2 Loss :  0.15343478858470916  Test L2 Loss :  0.22073852479457856  inv_L_scale:  [1.0, 1.0]
Epoch :  16  Time:  1.63  Rel. Train L2 Loss :  0.14937343332502578  Rel. Test L2 Loss :  0.14645385205745698  Test L2 Loss :  0.21087892532348632  inv_L_scale:  [1.0, 1.0]
Epoch :  17  Time:  1.618  Rel. Train L2 Loss :  0.1504072008530299  Rel. Test L2 Loss :  0.1462221312522888  Test L2 Loss :  0.21034487307071686  inv_L_scale:  [1.0, 1.0]
Epoch :  18  Time:  1.616  Rel. Train L2 Loss :  0.14661553515328302  Rel. Test L2 Loss :  0.14860871016979219  Test L2 Loss :  0.21529226064682006  inv_L_scale:  [1.0, 1.0]
Epoch :  19  Time:  1.615  Rel. Train L2 Loss :  0.14675493763552772  Rel. Test L2 Loss :  0.14838575720787048  Test L2 Loss :  0.21359209418296815  inv_L_scale:  [1.0, 1.0]
Epoch :  20  Time:  1.639  Rel. Train L2 Loss :  0.14745249569416047  Rel. Test L2 Loss :  0.1461903864145279  Test L2 Loss :  0.210347284078598  inv_L_scale:  [1.0, 1.0]
Epoch :  21  Time:  1.612  Rel. Train L2 Loss :  0.14540162715646957  Rel. Test L2 Loss :  0.1481560003757477  Test L2 Loss :  0.21574480772018434  inv_L_scale:  [1.0, 1.0]
Epoch :  22  Time:  1.62  Rel. Train L2 Loss :  0.14730557686752743  Rel. Test L2 Loss :  0.14372513949871063  Test L2 Loss :  0.20782736897468568  inv_L_scale:  [1.0, 1.0]
Epoch :  23  Time:  1.638  Rel. Train L2 Loss :  0.14375752627849578  Rel. Test L2 Loss :  0.14098107814788818  Test L2 Loss :  0.20456127107143401  inv_L_scale:  [1.0, 1.0]
Epoch :  24  Time:  1.62  Rel. Train L2 Loss :  0.14480295638243357  Rel. Test L2 Loss :  0.13847732543945312  Test L2 Loss :  0.2005413317680359  inv_L_scale:  [1.0, 1.0]
Epoch :  25  Time:  1.618  Rel. Train L2 Loss :  0.14424905558427176  Rel. Test L2 Loss :  0.14619272887706758  Test L2 Loss :  0.21157113671302796  inv_L_scale:  [1.0, 1.0]
Epoch :  26  Time:  1.626  Rel. Train L2 Loss :  0.14520933442645603  Rel. Test L2 Loss :  0.1391713058948517  Test L2 Loss :  0.2011000382900238  inv_L_scale:  [1.0, 1.0]
Epoch :  27  Time:  1.614  Rel. Train L2 Loss :  0.14214388416873083  Rel. Test L2 Loss :  0.1394358366727829  Test L2 Loss :  0.20140179872512817  inv_L_scale:  [1.0, 1.0]
Epoch :  28  Time:  1.612  Rel. Train L2 Loss :  0.14213501012987562  Rel. Test L2 Loss :  0.14366012752056123  Test L2 Loss :  0.20795151710510254  inv_L_scale:  [1.0, 1.0]
Epoch :  29  Time:  1.614  Rel. Train L2 Loss :  0.1427232199907303  Rel. Test L2 Loss :  0.1432796859741211  Test L2 Loss :  0.20744855403900148  inv_L_scale:  [1.0, 1.0]
Epoch :  30  Time:  1.624  Rel. Train L2 Loss :  0.140886229607794  Rel. Test L2 Loss :  0.13955407738685607  Test L2 Loss :  0.2018261045217514  inv_L_scale:  [1.0, 1.0]
Epoch :  31  Time:  1.62  Rel. Train L2 Loss :  0.13913258751233418  Rel. Test L2 Loss :  0.13886289298534393  Test L2 Loss :  0.20166583299636842  inv_L_scale:  [1.0, 1.0]
Epoch :  32  Time:  1.616  Rel. Train L2 Loss :  0.14067262205812667  Rel. Test L2 Loss :  0.13614984154701232  Test L2 Loss :  0.19720456063747405  inv_L_scale:  [1.0, 1.0]
Epoch :  33  Time:  1.63  Rel. Train L2 Loss :  0.13998949358860652  Rel. Test L2 Loss :  0.14584027767181396  Test L2 Loss :  0.21030747950077056  inv_L_scale:  [1.0, 1.0]
Epoch :  34  Time:  1.626  Rel. Train L2 Loss :  0.14019435558054183  Rel. Test L2 Loss :  0.14002777099609376  Test L2 Loss :  0.20230622947216034  inv_L_scale:  [1.0, 1.0]
Epoch :  35  Time:  1.615  Rel. Train L2 Loss :  0.13929686698648663  Rel. Test L2 Loss :  0.1386972427368164  Test L2 Loss :  0.20195249795913697  inv_L_scale:  [1.0, 1.0]
