use truncated 1e-6

(1000,) (1000, 1000, 1) (1000, 1000, 2)
use normalized raw measures
Preprocessing data : computing close_node_pairs
100%|█████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:15<00:00, 64.01it/s] 
maximum number of close node pairs is  10000
Casting to tensor
x train:torch.Size([900, 1000, 8]), y train:torch.Size([900, 1000, 1]), x test:torch.Size([100, 1000, 8]), y test:torch.Size([100, 1000, 1])
length of each dim:  tensor([6.5573987960815430, 6.1420288085937500])
kmax = 8, kmax_local = 8
L =  10  L_local =  0.5
In PCNO_train, ndims =  2
Epoch :  0  Time:  2.052  Rel. Train L2 Loss :  0.5058327306641472  Rel. Test L2 Loss :  0.35724117040634157  Test L2 Loss :  0.5147177124023438  inv_L_scale:  [1.0, 1.0]
Epoch :  1  Time:  1.723  Rel. Train L2 Loss :  0.2970160861147775  Rel. Test L2 Loss :  0.25008628249168396  Test L2 Loss :  0.3565833139419556  inv_L_scale:  [1.0, 1.0]
Epoch :  2  Time:  1.66  Rel. Train L2 Loss :  0.2214596688747406  Rel. Test L2 Loss :  0.20774204134941102  Test L2 Loss :  0.2937260591983795  inv_L_scale:  [1.0, 1.0]
Epoch :  3  Time:  1.68  Rel. Train L2 Loss :  0.19497144434187147  Rel. Test L2 Loss :  0.18583644270896912  Test L2 Loss :  0.266145179271698  inv_L_scale:  [1.0, 1.0]
Epoch :  4  Time:  1.659  Rel. Train L2 Loss :  0.17774305396609835  Rel. Test L2 Loss :  0.1684106171131134  Test L2 Loss :  0.24133713364601136  inv_L_scale:  [1.0, 1.0]
Epoch :  5  Time:  1.668  Rel. Train L2 Loss :  0.16904612839221955  Rel. Test L2 Loss :  0.1706860315799713  Test L2 Loss :  0.24689287185668946  inv_L_scale:  [1.0, 1.0]
Epoch :  6  Time:  1.688  Rel. Train L2 Loss :  0.16800566176573437  Rel. Test L2 Loss :  0.16847618222236632  Test L2 Loss :  0.24207650661468505  inv_L_scale:  [1.0, 1.0]
Epoch :  7  Time:  1.691  Rel. Train L2 Loss :  0.16045859846803878  Rel. Test L2 Loss :  0.1546214520931244  Test L2 Loss :  0.22257957339286805  inv_L_scale:  [1.0, 1.0]
Epoch :  8  Time:  1.663  Rel. Train L2 Loss :  0.15751606716050043  Rel. Test L2 Loss :  0.15650060296058654  Test L2 Loss :  0.22563036203384398  inv_L_scale:  [1.0, 1.0]
Epoch :  9  Time:  1.679  Rel. Train L2 Loss :  0.1545360247294108  Rel. Test L2 Loss :  0.1544572401046753  Test L2 Loss :  0.22355401039123535  inv_L_scale:  [1.0, 1.0]
Epoch :  10  Time:  1.668  Rel. Train L2 Loss :  0.15355044841766358  Rel. Test L2 Loss :  0.1535913848876953  Test L2 Loss :  0.22063480138778688  inv_L_scale:  [1.0, 1.0]
Epoch :  11  Time:  1.72  Rel. Train L2 Loss :  0.14943366547425588  Rel. Test L2 Loss :  0.14708564877510072  Test L2 Loss :  0.21157095491886138  inv_L_scale:  [1.0, 1.0]
Epoch :  12  Time:  1.676  Rel. Train L2 Loss :  0.14871040933661991  Rel. Test L2 Loss :  0.14938459992408754  Test L2 Loss :  0.21487526893615722  inv_L_scale:  [1.0, 1.0]
Epoch :  13  Time:  1.678  Rel. Train L2 Loss :  0.14702893144554563  Rel. Test L2 Loss :  0.14598017811775207  Test L2 Loss :  0.21144849717617034  inv_L_scale:  [1.0, 1.0]
Epoch :  14  Time:  1.672  Rel. Train L2 Loss :  0.14665567100048066  Rel. Test L2 Loss :  0.14434465050697326  Test L2 Loss :  0.20909262895584108  inv_L_scale:  [1.0, 1.0]
Epoch :  15  Time:  1.678  Rel. Train L2 Loss :  0.14676817082696492  Rel. Test L2 Loss :  0.14431329250335692  Test L2 Loss :  0.20838711082935332  inv_L_scale:  [1.0, 1.0]
Epoch :  16  Time:  1.678  Rel. Train L2 Loss :  0.1431957192553414  Rel. Test L2 Loss :  0.14231423139572144  Test L2 Loss :  0.20645177781581878  inv_L_scale:  [1.0, 1.0]
Epoch :  17  Time:  1.685  Rel. Train L2 Loss :  0.14075253460142348  Rel. Test L2 Loss :  0.1410989099740982  Test L2 Loss :  0.2048483407497406  inv_L_scale:  [1.0, 1.0]
Epoch :  18  Time:  1.707  Rel. Train L2 Loss :  0.1419077887800005  Rel. Test L2 Loss :  0.14110180854797363  Test L2 Loss :  0.2038384807109833  inv_L_scale:  [1.0, 1.0]
Epoch :  19  Time:  1.712  Rel. Train L2 Loss :  0.14196211212211185  Rel. Test L2 Loss :  0.1394895339012146  Test L2 Loss :  0.2010010552406311  inv_L_scale:  [1.0, 1.0]
Epoch :  20  Time:  1.741  Rel. Train L2 Loss :  0.14015004422929553  Rel. Test L2 Loss :  0.14052756428718566  Test L2 Loss :  0.20347951591014862  inv_L_scale:  [1.0, 1.0]
Epoch :  21  Time:  1.695  Rel. Train L2 Loss :  0.13807593080732558  Rel. Test L2 Loss :  0.13731375575065613  Test L2 Loss :  0.19960394024848938  inv_L_scale:  [1.0, 1.0]
Epoch :  22  Time:  1.666  Rel. Train L2 Loss :  0.1390723979473114  Rel. Test L2 Loss :  0.1392261826992035  Test L2 Loss :  0.20154493808746338  inv_L_scale:  [1.0, 1.0]
Epoch :  23  Time:  1.705  Rel. Train L2 Loss :  0.13824013027879928  Rel. Test L2 Loss :  0.1350797075033188  Test L2 Loss :  0.19582208275794982  inv_L_scale:  [1.0, 1.0]
Epoch :  24  Time:  1.708  Rel. Train L2 Loss :  0.1370532245768441  Rel. Test L2 Loss :  0.1392194765806198  Test L2 Loss :  0.20100242733955384  inv_L_scale:  [1.0, 1.0]
Epoch :  25  Time:  1.676  Rel. Train L2 Loss :  0.13713284830252329  Rel. Test L2 Loss :  0.1372243982553482  Test L2 Loss :  0.19829354763031007  inv_L_scale:  [1.0, 1.0]
Epoch :  26  Time:  1.683  Rel. Train L2 Loss :  0.1365958312484953  Rel. Test L2 Loss :  0.13302038431167604  Test L2 Loss :  0.19257589519023896  inv_L_scale:  [1.0, 1.0]
Epoch :  27  Time:  1.664  Rel. Train L2 Loss :  0.13617157578468322  Rel. Test L2 Loss :  0.13499254047870635  Test L2 Loss :  0.19585086822509765  inv_L_scale:  [1.0, 1.0]
Epoch :  28  Time:  1.671  Rel. Train L2 Loss :  0.13523851964208816  Rel. Test L2 Loss :  0.13493369460105897  Test L2 Loss :  0.19540011942386626  inv_L_scale:  [1.0, 1.0]
Epoch :  29  Time:  1.693  Rel. Train L2 Loss :  0.13533986336655088  Rel. Test L2 Loss :  0.13258379995822905  Test L2 Loss :  0.19233487725257872  inv_L_scale:  [1.0, 1.0]
Epoch :  30  Time:  1.738  Rel. Train L2 Loss :  0.13679316282272339  Rel. Test L2 Loss :  0.1305996459722519  Test L2 Loss :  0.18972918927669524  inv_L_scale:  [1.0, 1.0]
Epoch :  31  Time:  1.678  Rel. Train L2 Loss :  0.13486172633038626  Rel. Test L2 Loss :  0.13721716165542602  Test L2 Loss :  0.19764393150806428  inv_L_scale:  [1.0, 1.0]
Epoch :  32  Time:  1.708  Rel. Train L2 Loss :  0.1358424864212672  Rel. Test L2 Loss :  0.13539673686027526  Test L2 Loss :  0.1965367841720581  inv_L_scale:  [1.0, 1.0]
Epoch :  33  Time:  1.669  Rel. Train L2 Loss :  0.1354297286272049  Rel. Test L2 Loss :  0.13408678352832795  Test L2 Loss :  0.1938411319255829  inv_L_scale:  [1.0, 1.0]
Epoch :  34  Time:  1.675  Rel. Train L2 Loss :  0.13522931608888838  Rel. Test L2 Loss :  0.1333945655822754  Test L2 Loss :  0.19288115859031676  inv_L_scale:  [1.0, 1.0]
Epoch :  35  Time:  1.685  Rel. Train L2 Loss :  0.13483992007043627  Rel. Test L2 Loss :  0.1321412181854248  Test L2 Loss :  0.19230637907981873  inv_L_scale:  [1.0, 1.0]
