Loading data from  ../../data/curve//pcno_curve_data_1_1_5_5_stokes.npz
(1000,) (1000, 1000, 1) (1000, 1000, 2)
use normalized raw measures
Casting to tensor
x_train shape torch.Size([900, 1000, 6]), y_train shape torch.Size([900, 1000, 1])
length of each dim:  tensor([6.6455335617065430, 6.6654777526855469])
kmax = 16
L =  14
In PCNO_train, ndims =  2
Epoch :  0  Time:  1.433  Rel. Train L2 Loss :  0.39769758926497567  Rel. Test L2 Loss :  0.22900768399238586  Test L2 Loss :  0.44010323762893677  inv_L_scale:  [1.0, 1.0]
Epoch :  1  Time:  0.944  Rel. Train L2 Loss :  0.18712593154774773  Rel. Test L2 Loss :  0.15472540974617005  Test L2 Loss :  0.29059715747833254  inv_L_scale:  [1.0, 1.0]
Epoch :  2  Time:  0.94  Rel. Train L2 Loss :  0.1387566903233528  Rel. Test L2 Loss :  0.11897225975990296  Test L2 Loss :  0.2195119947195053  inv_L_scale:  [1.0, 1.0]
Epoch :  3  Time:  0.94  Rel. Train L2 Loss :  0.11645528021785947  Rel. Test L2 Loss :  0.10372165203094483  Test L2 Loss :  0.191718670129776  inv_L_scale:  [1.0, 1.0]
Epoch :  4  Time:  0.942  Rel. Train L2 Loss :  0.09844057086441252  Rel. Test L2 Loss :  0.09942039787769318  Test L2 Loss :  0.18143890798091888  inv_L_scale:  [1.0, 1.0]
Epoch :  5  Time:  0.94  Rel. Train L2 Loss :  0.09367666926648882  Rel. Test L2 Loss :  0.10173364251852035  Test L2 Loss :  0.18158555746078492  inv_L_scale:  [1.0, 1.0]
Epoch :  6  Time:  0.94  Rel. Train L2 Loss :  0.08606409211953481  Rel. Test L2 Loss :  0.08974316477775574  Test L2 Loss :  0.16294646620750428  inv_L_scale:  [1.0, 1.0]
Epoch :  7  Time:  0.94  Rel. Train L2 Loss :  0.07991607768668069  Rel. Test L2 Loss :  0.08802593350410462  Test L2 Loss :  0.15735693275928497  inv_L_scale:  [1.0, 1.0]
Epoch :  8  Time:  0.94  Rel. Train L2 Loss :  0.08085217283831703  Rel. Test L2 Loss :  0.0855927136540413  Test L2 Loss :  0.154729722738266  inv_L_scale:  [1.0, 1.0]
Epoch :  9  Time:  0.941  Rel. Train L2 Loss :  0.07689219885402256  Rel. Test L2 Loss :  0.07901892095804214  Test L2 Loss :  0.14294687151908875  inv_L_scale:  [1.0, 1.0]
Epoch :  10  Time:  0.941  Rel. Train L2 Loss :  0.07460776017771827  Rel. Test L2 Loss :  0.07872454673051835  Test L2 Loss :  0.13930444478988646  inv_L_scale:  [1.0, 1.0]
